STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Measure,UNIT_MEASURE,Unit of measure,REF_AREA,Reference area,FREQ,Frequency,STATION,Weather Stations,CLIMATE_INDIC,Climate Indicators,SOURCE_DETAIL,Source,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_COMMENT,Footnotes,UNIT_MULT,Unit multiplier
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2017-10,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2017-11,,0.6,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2017-12,,1,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2018-01,,4.6,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2018-02,,3.4,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2018-03,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2018-04,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2018-05,,1.6,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2018-06,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2018-07,,1.6,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2018-08,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2018-09,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2018-10,,2.8,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2018-11,,59.5,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2018-12,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2019-01,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2019-02,,20.1,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2019-03,,60.4,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2019-04,,15.2,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2019-05,,2.1,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2019-06,,5.1,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2019-07,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2019-08,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2019-09,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2019-10,,9.7,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2019-11,,46.2,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2019-12,,18.6,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2020-01,,65,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2020-02,,0.7,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2020-03,,65,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2020-04,,6.7,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2020-05,,1.3,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2020-06,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2020-07,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2020-08,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2020-09,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2020-10,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2020-11,,0.2,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2020-12,,2.4,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2021-01,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2021-02,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2021-03,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2021-04,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2021-05,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2021-06,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2021-07,,1.4,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2021-08,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2021-09,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2021-10,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2021-11,,0.2,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2021-12,,2.2,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2022-01,,6.4,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2022-02,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2022-03,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2022-04,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2022-05,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2022-06,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2022-07,,6.6,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2022-08,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2022-09,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2022-10,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2022-11,,4.2,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2022-12,,42.6,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2023-01,,55.6,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2023-02,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2023-03,,5,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2023-04,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2023-05,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2023-06,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2023-07,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2023-08,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2023-09,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2023-10,,1.8,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2023-11,,30,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,UQWS,Umm Al Quwain  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2023-12,,1.6,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,AJWS,Ajman  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2016-01,,2,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,AJWS,Ajman  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2016-02,,1,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,AJWS,Ajman  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2016-03,,4,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,AJWS,Ajman  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2016-04,,3,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,AJWS,Ajman  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2016-05,,0,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,AJWS,Ajman  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2016-06,,0,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,AJWS,Ajman  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2016-07,,0,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,AJWS,Ajman  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2016-08,,0,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,AJWS,Ajman  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2016-09,,0,,,,,,,,,
